alpha_id,strategy,gamma,base_spread,vol_mult,vol_window,order_notional,refresh_bars,target_pct,max_inv_mult,is_sharpe_mean,is_pnl_pct_mean,is_max_dd_worst,oos_sharpe_mean,oos_pnl_pct_mean,oos_max_dd_worst,n_sym_profit_oos,avg_fills,score
AV1185,avellaneda,16.047082123234162,0.0025224760617416414,16.36001134083523,60,300.0,3,0.5,10.70943593501132,3.061413816794886,0.5932282496108037,-0.47927490002508416,2.5503074698510817,0.21837405543956995,-0.4324381602184803,7,30.8,7.65758614129351
AV1675,avellaneda,9.761577357755593,0.0003783678204586306,16.736073650641476,30,50.0,10,0.5,7.3991730598259515,3.7090686008578864,0.5541213025416073,-0.4193089907830472,2.1055277662921026,0.15889826298594198,-0.3495977330894493,7,178.8,7.651944072142321
AV3687,avellaneda,3.781168018585962,0.002677798092892006,11.946740496811659,240,150.0,2,0.6,4.620130464719702,4.026881003561233,0.6260439214448216,-0.48733529826178706,1.8933360242706638,0.14442313337326235,-0.3514363627522289,7,27.2,7.650533180894896
AV1484,avellaneda,50.994304943393175,0.00030648018272034263,53.52820742630946,60,150.0,5,0.5,10.133318567771742,3.958039287305265,0.5993439584789667,-0.3934076880170869,1.9383597182938417,0.1515180969651792,-0.3954741925679627,7,21.1,7.648066655626946
AV2373,avellaneda,17.562894004167283,0.0059317822685298165,16.80721207315028,120,75.0,3,0.4,2.0739608817929707,3.811652379152296,0.5480725537733615,-0.4068455380669365,2.0300540848303563,0.14781165997215434,-0.3484394274040278,7,53.6,7.64793861907288
AV3563,avellaneda,40.014502899133,0.0003051988329485225,45.2269141396103,480,50.0,3,0.6,11.798716270594097,3.6954217302997194,0.5040709290570393,-0.3930737942823362,2.0968308058524854,0.1518922058011649,-0.34060885399288965,7,110.7,7.643915226948055
AV3319,avellaneda,3.987295791579705,0.00033690543239223375,11.38530989683012,60,75.0,3,0.6,10.874483991139053,3.4888774170950456,0.508415844971034,-0.4293942395783233,2.2277111791783133,0.15020943908611478,-0.33202496078994953,7,127.0,7.641228513238247
AV0546,avellaneda,22.517810430966357,0.0029219001470766177,46.06687491011993,480,75.0,10,0.5,9.78209468923423,3.8696714390187794,0.5148217246716722,-0.38900366381265483,1.9781122406697205,0.126949081413195,-0.36447342255545667,7,22.8,7.6393394611667365
AV3625,avellaneda,12.793232751233898,0.000995503250763482,11.549846103513396,120,100.0,5,0.4,7.040586442415762,3.2626856561152167,0.48353513696405936,-0.43276561902222965,2.370752112120507,0.1680144487444631,-0.35563828783699136,7,235.8,7.637747005918132
AV2591,avellaneda,19.56488074446927,0.004711375466982114,23.362792753693988,120,75.0,2,0.6,3.37298975407906,3.9661807829755666,0.5429980173155363,-0.3857969639641851,1.899125649143358,0.14695491792358006,-0.345476867376874,7,41.3,7.635488558398456
AV1532,avellaneda,1.6021196822264832,0.005062815714303622,8.83397726278859,240,150.0,10,0.4,11.829146758826074,2.3296542530502777,0.4733254224408247,-0.8665595698255493,2.9684164083638533,0.23170703591276287,-0.33801906816956034,7,68.8,7.632939078461666
AV2120,avellaneda,42.27339709297777,0.00024500626849519567,44.82318822193351,240,50.0,1,0.4,7.9501754551726265,3.569034185246683,0.4954891131873155,-0.4052174956443378,2.1545133496142337,0.15076688464742438,-0.34709214446995246,7,129.4,7.631477085004007
AV0270,avellaneda,13.489436734108937,0.00032075095428780174,19.417677960153064,60,150.0,5,0.4,11.599037189672291,3.7582357195089733,0.5732223048252125,-0.43308938585199935,2.0249136239541143,0.15304620957396037,-0.33097167369092856,7,59.0,7.6310672429765045
AV0182,avellaneda,20.226035280291125,0.0015550719089072005,48.00144055914149,30,50.0,5,0.4,8.192521948056422,3.9475227322657234,0.4884453075618458,-0.41004736541139214,1.9024620958604082,0.12344182648750941,-0.3742433595504735,7,36.2,7.627785507362874
AV2995,avellaneda,8.167551581555365,0.0020120504532225125,9.940669842056716,60,100.0,5,0.5,11.801295983661102,3.1368264124884546,0.5017822020180956,-0.4805523380467457,2.4260182721759116,0.16788219804790422,-0.35842085569667687,7,147.4,7.624681470727729
AV0874,avellaneda,24.330607505691578,0.005177404035863761,14.511415937409316,480,200.0,10,0.5,8.214447440234075,2.8423838055748973,0.4713024768184205,-0.5283638697530659,2.6141057546735462,0.20748988848081718,-0.351625256246607,7,88.9,7.624564406979235
AV1167,avellaneda,41.32645045163969,0.00020367440532053217,72.38720034723839,480,75.0,1,0.5,3.5453497113408776,4.12720292307359,0.5486107770199596,-0.4289162904436125,1.7715348419305854,0.12311219029760649,-0.36366775975986454,7,27.2,7.623380465429058
AV0544,avellaneda,56.43998300002643,0.0006700497498529193,52.28526804421052,30,150.0,2,0.6,10.550935912045986,3.71181970085918,0.5468840867514809,-0.3641895981681955,2.043084259261171,0.14208106446979402,-0.39117337917594336,7,21.8,7.620829909332309
AV2318,avellaneda,58.7071358284477,0.0011542517938959395,53.21748783762259,120,100.0,5,0.6,10.67871636649946,3.5045875288798194,0.48412054606690624,-0.3892887126493224,2.161307718954474,0.15359127171028375,-0.3503667725664127,7,42.2,7.615230027576298
AV2046,avellaneda,27.67181954762922,0.0029910771350059426,53.75959288783505,120,50.0,5,0.5,6.595053710486262,3.819988285010963,0.5175045341550448,-0.42186712673463256,1.9526566028679817,0.1376464938146619,-0.36735155085711085,7,48.2,7.613662583247628
AV2116,avellaneda,16.547021425708294,0.002576501164294449,28.06158718412688,30,75.0,3,0.4,6.543039016995688,4.091047426565684,0.5199812098296879,-0.3924614233134162,1.764612763540741,0.12423845276832798,-0.36915687819344384,7,28.9,7.609179635092898
AV1921,avellaneda,5.97126112801485,0.0020220409883840063,25.78015192901023,30,50.0,10,0.5,11.556989399486616,3.8602950203440884,0.4639728944689542,-0.3909946848736581,1.904980578942732,0.1241327486222217,-0.3855961120957363,7,32.7,7.602124619791491
AV1289,avellaneda,0.608391216417367,0.0003062867763104445,19.052392114611045,120,100.0,5,0.6,9.178886768437925,1.468023910596419,0.2374492488648757,-1.0537868800984507,1.7286500908959206,0.16631501522469624,-0.5242593144739658,8,26.7,7.600149356431628
AV0016,avellaneda,29.47786983120458,0.0008713964906737687,19.341481979292585,240,100.0,10,0.4,5.815266905319019,3.171210306713055,0.4582675728749982,-0.43121268416460223,2.348172279223042,0.16498795753159354,-0.3728023437665797,7,228.2,7.598871513640819
AV1609,avellaneda,28.693197586309033,0.0002715291220954003,68.08843060593215,30,50.0,10,0.6,2.989539401491568,3.6588061429808825,0.4567729776055057,-0.3761235914487588,2.0218521463042833,0.12952408838230076,-0.36913180497191206,7,37.2,7.595689327503461
AV0271,avellaneda,17.03500908252526,0.0006100260334597351,18.036186976484707,240,150.0,2,0.5,11.491966057371105,3.255548340335688,0.5135196673159389,-0.4143311743867162,2.271396608721269,0.17025279003167088,-0.3916192254371891,7,53.9,7.58891604570158
AV3858,avellaneda,10.74104751654178,0.0003693480661065015,27.23469201817269,30,75.0,5,0.4,4.998157319114708,3.9742095928768117,0.511412671355196,-0.40929739414596045,1.797249348270697,0.12010539454924585,-0.37495935220549653,7,33.3,7.588135955016468
AV0953,avellaneda,39.228464351305,0.0012794121131943633,56.17177969599613,60,50.0,2,0.5,3.4031454762530093,3.5395668386987738,0.5125193610745046,-0.4117035182153449,2.0711384459933475,0.15371321061080742,-0.3627114358394647,7,82.5,7.584416723005136
AV0126,avellaneda,14.468459796563309,0.002316212136662264,16.05795604476598,30,200.0,3,0.6,6.535634753604109,3.098990295563249,0.46495503743741573,-0.4629169416475998,2.354585659161224,0.1731364134726191,-0.3247625200247421,7,33.3,7.583625797167851
AV3955,avellaneda,36.59050801819095,0.0012054933149816137,32.02197895121664,60,200.0,5,0.4,11.511831175818163,3.4890671122706536,0.5288570715300084,-0.4221638188614452,2.097718849242457,0.14691826207028316,-0.3413454663894299,7,24.2,7.581966348822559
AV3051,avellaneda,7.7700792722879415,0.0007317039348087979,23.06929975509908,240,75.0,10,0.5,6.805650872001252,3.508282558570668,0.5008241719647122,-0.40250544478478334,2.070523678143353,0.14000777647346513,-0.34472430319066916,7,41.4,7.574737586662147
AV1640,avellaneda,4.484445985650017,0.0009817968939372257,10.375606901445982,30,75.0,1,0.6,6.178646844910224,3.9756650108373592,0.5478050076053751,-0.4301540479476171,1.759205077330476,0.12766207782845593,-0.3567219913695408,7,69.3,7.573151434794027
AV0487,avellaneda,8.678404445070436,0.0015919664336356404,22.998150654390066,240,50.0,2,0.6,11.78388712108082,4.004965639778313,0.5082621862656034,-0.3613874009750907,1.7382541426793279,0.11422254223571326,-0.3608739810211046,7,40.1,7.571189420656784
AV1106,avellaneda,1.7043752314687097,0.004928396161480282,2.8093825081732806,30,50.0,10,0.4,2.748163592923504,3.2596543677201795,0.4879843234039745,-0.5343070810955215,2.2176329465117814,0.15739093086304273,-0.34177114268211883,7,389.6,7.567916142154472
AV1660,avellaneda,4.031399770074795,0.0005246170959311722,14.639967528160685,60,75.0,10,0.6,6.666791878531545,3.4546574324223327,0.5044921586328383,-0.42582455469575503,2.0915505787369755,0.13079953709806433,-0.3581334583882563,7,112.7,7.566570945622889
AV2319,avellaneda,16.968797809808795,0.0017202674433441794,34.712983465272075,30,75.0,5,0.4,6.76508376533014,3.792646064437906,0.48519449253979297,-0.38542069569133675,1.8684268216880366,0.12518861869990544,-0.37882545236521764,7,23.1,7.5658714514450685
AV0472,avellaneda,40.653806129825114,0.0004091149019251284,65.97852193919879,120,50.0,5,0.5,10.881995625704945,3.6073409495499837,0.5038358937530192,-0.39491472809897465,1.9867859392239313,0.14426183525615852,-0.3688142415310358,7,68.3,7.565668049844395
AV1044,avellaneda,1.952270943758932,0.000522932234511882,17.150401052213354,240,300.0,3,0.6,9.95283967295373,1.8528906006796084,0.4736859879333951,-0.8252711170746443,1.405921546996397,0.27574797297321496,-0.755768161284468,8,22.3,7.565245624513051
AV0921,avellaneda,49.82299717465113,0.00022624087981286715,34.96988851587393,480,200.0,10,0.4,8.523691278091604,2.9579488032258667,0.4680517995385525,-0.4231045928639287,2.399951140596028,0.17338741261143148,-0.3313254670554488,7,56.9,7.561354119221561
AV0892,avellaneda,42.32646102211381,0.00021065399886079493,71.64458445901207,120,75.0,2,0.4,10.70042746316033,3.9691189053296783,0.49873868970982765,-0.41923354394486523,1.7373280580740087,0.11917991702812288,-0.3685896643455817,7,25.9,7.559952311233722
AV1662,avellaneda,42.28642556580039,0.0008797661619200959,84.11863112500784,240,50.0,5,0.6,10.050754626881544,3.7874648384642393,0.48799245845160655,-0.36499570651347313,1.8046366368693814,0.12408062023712045,-0.3475380246131681,7,44.9,7.537400106272674
AV2939,avellaneda,2.729256328775538,0.004869086526504175,4.522638297138975,120,75.0,10,0.4,8.748379084684473,2.7784285640662083,0.4287955603350892,-0.5342057281130838,2.465238060696517,0.17348369740671116,-0.34756620521866355,7,229.9,7.535910420012713
AV0362,avellaneda,43.984059954055056,0.0005003995100957552,42.9663800734123,30,200.0,10,0.5,4.199524938864067,3.1612936409940593,0.49240301569015904,-0.4537082925552568,2.1998617930042585,0.1638850194384904,-0.3474938274014312,7,21.4,7.530587071061128
AV2338,avellaneda,7.308539845322682,0.0004899328784867997,27.18827660628298,240,50.0,10,0.6,11.863492675715364,3.5964826326399346,0.45441469113113814,-0.39628065723469263,1.9142072206199288,0.12262796841162164,-0.34035066978807665,7,38.9,7.529727236356594
AV2174,avellaneda,32.30335224570284,0.0002162306793566908,46.24282150693926,480,75.0,3,0.4,10.744996410607799,3.9157213025522837,0.537197135895627,-0.3837206552571661,1.6838325939816774,0.11718064792526092,-0.3669002760570584,7,36.3,7.519801493328037
AV2261,avellaneda,1.878062522453602,0.003132662450874261,9.121826946950268,120,50.0,2,0.4,11.782183536664771,4.183643656538195,0.4856752061319112,-0.41969807480907545,1.487975908152849,0.0882713271293851,-0.3577555456368827,7,45.7,7.510278629062379
AV2316,avellaneda,23.410540991991326,0.0006446823260293921,14.298514712329846,240,100.0,2,0.4,7.893537165654536,2.994390355875194,0.4417698805374057,-0.4162464321528751,2.2583804034387396,0.15878854330524703,-0.3608209335115134,7,350.9,7.50564211576372
AV1339,avellaneda,1.3071446424561437,0.0009601129949566139,6.227744901171284,30,50.0,2,0.6,5.727642215683237,2.865461827612172,0.43135053413298186,-0.4829611979309448,2.3355491907819492,0.15835735939392542,-0.32996040188781994,7,293.1,7.503506648773774
AV0912,avellaneda,13.514685885125921,0.003327053045552862,16.627903362045117,30,200.0,10,0.5,10.863699283687339,2.6039752462553167,0.4375961437175938,-0.509590002107725,2.511776067899091,0.16961563244198258,-0.36359837536738265,7,47.4,7.503245152504502
AV0077,avellaneda,27.960985762604142,0.00021333773526899336,34.32396931361456,30,150.0,10,0.6,7.146882906072027,3.4645376133445405,0.512367820164156,-0.4210926147215105,1.9355510541243206,0.14189212273313387,-0.33693499270961186,7,35.5,7.501494528615382
AV1923,avellaneda,0.8497374421061135,0.0019020037249336103,7.222467080914619,120,100.0,2,0.4,10.64499505683722,3.0688296188702617,0.49512403089735385,-0.5409282507295575,2.1977141398462487,0.1442007928700132,-0.35180121100278483,7,95.1,7.500048239361326
AV1798,avellaneda,56.53709015957759,0.005340369276937615,97.86683145875142,480,50.0,3,0.6,5.547662513357467,3.6410145512045298,0.4751700835902411,-0.3811957973991593,1.797975548629227,0.1277045505200804,-0.35302385172541106,7,50.5,7.490428295182593
AV1971,avellaneda,46.790147506458325,0.000563768458072147,55.16048197623946,120,50.0,3,0.4,10.57831398628855,3.2265280766094713,0.44047034063866886,-0.41196819697084724,2.0567579695730727,0.1475330844645032,-0.34802924730642193,7,101.3,7.4844204012094995
AV3641,avellaneda,17.59011118905736,0.0004413699915386837,21.259951066917555,120,200.0,1,0.6,2.8146933870357054,3.668057488399235,0.5490902397132013,-0.40247730402796156,1.7727571318618858,0.11873087502465389,-0.3958645003511264,7,21.7,7.483904555838524
AV2701,avellaneda,4.9640948080914935,0.0008851460292481888,19.911354748710032,120,50.0,5,0.6,4.474301505970271,3.5903271425970926,0.4606317661447993,-0.3824142951664544,1.8161318497882224,0.12074733753256257,-0.37156529587457043,7,42.8,7.481723344433959
AV3532,avellaneda,34.617361642101116,0.0005813039015392964,62.02067763374316,30,50.0,2,0.6,4.635917506482681,3.4440631778230175,0.46189824052169925,-0.4491533598593742,1.90990816783014,0.1278569754883556,-0.36226214899954357,7,54.4,7.481170457969564
AV3042,avellaneda,8.049436005042953,0.0021922695708083105,12.645484561322418,480,300.0,2,0.6,10.905702954512636,3.261443507328445,0.6129437474808656,-0.5750349128967355,2.0334420996267326,0.15620843177935242,-0.43523507374540715,7,36.8,7.479864567148187
AV1336,avellaneda,49.32343980467149,0.00481542468606736,24.540227755088406,240,200.0,5,0.5,9.35447475579195,2.9683238916135495,0.4770173202346741,-0.4651819474379409,2.2115626638385364,0.17699204879202263,-0.33945418949402667,7,87.3,7.479492478745127
AV2595,avellaneda,16.675269907716338,0.004762074238456127,8.425557527620004,60,75.0,10,0.4,5.387761913589372,3.130662857445208,0.4568140740397085,-0.4349542568990364,2.092448165531103,0.145840744580084,-0.35365613618561836,7,272.9,7.471248423117829
AV3139,avellaneda,4.234412652078912,0.002698395754950328,4.818201195734506,240,300.0,3,0.4,7.645180329999971,0.6591097085916551,0.12837918877758603,-0.7794301283023923,1.946232646203584,0.1993269117518521,-0.3909233685998697,8,316.5,7.4660283541932655
AV2175,avellaneda,6.009016208051566,0.001382416136306247,25.22015896647681,30,50.0,5,0.4,4.007252275823569,3.8376475165765966,0.4363429872089273,-0.3817222865678741,1.610932692372467,0.1048222734775627,-0.37023245882790434,7,29.1,7.462385800889121
AV2313,avellaneda,2.519873877231158,0.00026934039220804514,17.129168811841815,480,200.0,5,0.4,3.4125987818726458,1.897233691856838,0.4653788093302592,-0.7456819001084296,1.1644844472115352,0.16898493293908362,-0.7461213202686849,8,42.7,7.461939624221248
AV3554,avellaneda,15.151524990528264,0.0005041088323235028,47.62722085136714,60,50.0,3,0.5,11.03618688975023,3.698479614096347,0.45671436450787767,-0.3901296908376753,1.6723005118837775,0.11417933350354906,-0.39528076432001397,7,27.2,7.447496615397688
AV0343,avellaneda,0.7015668826721126,0.0018640515673135865,7.872836950694434,120,50.0,3,0.4,10.158495736602813,3.345988904655416,0.4535365025184019,-0.49811888121774245,1.900795454724058,0.09146110074079117,-0.3309887396127488,7,106.5,7.4466121897049495
AV2648,avellaneda,12.77108991919576,0.00032418533877005807,43.156549516864345,30,50.0,3,0.6,3.9270085818288174,3.400537471367484,0.40177699587889215,-0.3594944292384753,1.860364371777101,0.11153134280151789,-0.38681275558688866,7,25.4,7.44303895079885
AV2825,avellaneda,5.06636447739116,0.00036145216245583693,19.478189267197077,120,50.0,3,0.5,8.59270401383925,3.714383201983228,0.4772417189174921,-0.3678286216133165,1.6468900928798729,0.10822826135198194,-0.3525671929777673,7,45.3,7.442919731720404
AV0389,avellaneda,3.2719358181937914,0.0014993342904174151,3.7956785400494466,480,50.0,2,0.5,5.022889392956776,2.8228872060771883,0.43139435323901126,-0.484186545321736,2.221113189274829,0.15713177351033664,-0.3754970798510112,7,929.3,7.436407814086596
AV1398,avellaneda,25.80423761096118,0.0038611868178567636,73.6534468830028,480,50.0,2,0.5,6.1741276059714085,3.759247333936954,0.4664502162245481,-0.3879846680164883,1.5590380049016732,0.1045266919963342,-0.39331537438658415,7,26.2,7.414104515283351
AV2392,avellaneda,3.3657066220097804,0.0019253424414472633,14.990828790425875,120,50.0,3,0.6,4.116048804285191,3.7426919888543138,0.44260247829872784,-0.38564314941404515,1.5657247619363193,0.10050520192830481,-0.3609157121964563,7,39.5,7.413769212950115
AV2213,avellaneda,10.553935494289645,0.0003541418581923778,13.485826782018428,30,150.0,1,0.6,4.788720116508424,3.1919328930411934,0.4849602111810746,-0.4045638835156933,1.919531333341812,0.15038183304777883,-0.336587348471985,7,66.0,7.413204273651677
AV2225,avellaneda,2.8987311785995806,0.0019339051619552661,3.509166045309792,30,50.0,1,0.5,9.511209492135897,3.088674492117757,0.45691154194364936,-0.46742150824953566,1.9816944135584755,0.15115687809048722,-0.35352945186652507,7,419.9,7.409245616871888
AV2713,avellaneda,41.56732386662901,0.0029480298253519166,81.40306188169133,60,50.0,10,0.6,6.734318212715199,3.496515793664988,0.43896555204021565,-0.3830870906423661,1.6958603786910955,0.11673230401429646,-0.3588544636207189,7,43.4,7.399899225014391
AV3289,avellaneda,6.994935556257372,0.00038810379948202474,27.14129637618312,480,50.0,5,0.5,3.0792891306824104,3.441311554195687,0.44025333219035023,-0.3919649103833763,1.719040665365629,0.10988746686931698,-0.36781725242737595,7,32.8,7.392683727877142
AV2320,avellaneda,34.635983602929194,0.0013036703725153437,105.33609535691139,240,50.0,3,0.5,9.639063985582997,3.7537535223940983,0.44301300210143546,-0.39592654568119545,1.4938086434554458,0.10089150290171164,-0.39716651722343155,7,24.6,7.382581275471912
AV1108,avellaneda,37.392733099190885,0.0012013947159674751,24.50186268818705,120,50.0,1,0.6,9.54234736547285,2.9592663064578835,0.4010341838197201,-0.4060977524355622,2.003274314887009,0.14356161429461461,-0.3548655032126044,7,345.3,7.3794463325873325
AV1847,avellaneda,4.409135006937093,0.0036344720982961214,1.880752763002952,480,150.0,2,0.6,5.96718472848419,1.1539457678675806,0.17915526138159293,-0.613573574382226,1.4198101657773488,0.11020873538652631,-0.37163082672101155,8,805.3,7.371617154187743
AV2224,avellaneda,11.179920972106428,0.0005528131456257754,21.380948849150233,240,200.0,10,0.6,7.799258200245529,2.7761368335823646,0.42941567354130894,-0.5235779621311849,2.0919225706555835,0.16534970734731358,-0.368198428406904,7,44.8,7.3653422777530935
AV0817,avellaneda,2.0059055481440575,0.00040309941017424025,8.853401953693773,60,50.0,10,0.4,10.758469516931605,2.9662263374389655,0.4518302362508475,-0.5115893240783226,1.9629454377907813,0.13494658778448868,-0.35142644384151933,7,471.6,7.36290348862981
AV1009,avellaneda,5.086896081329239,0.0019619440319594483,24.572067314323238,60,75.0,10,0.4,3.848635951481876,3.2584554804599306,0.36651856347961254,-0.3859999301641801,1.733551562826115,0.09998472034488075,-0.4099067148227914,7,21.7,7.341039222147955
AV3203,avellaneda,19.209780690963882,0.000250030652311156,62.91273164247496,480,50.0,3,0.5,3.518759677517989,3.4656471229414394,0.4274057990031797,-0.3749798780063793,1.5866137666816775,0.11098978271951636,-0.39628947826437066,7,23.7,7.3387721458108865
AV1043,avellaneda,46.51181286441808,0.001095841784918323,39.99301644527639,120,50.0,1,0.5,10.994072549748598,2.874436196694385,0.39673705652697394,-0.4388300995842655,1.9419327724115767,0.1448777658774943,-0.3730372566102051,7,188.8,7.325408592467113
AV0457,avellaneda,49.32096686250819,0.0004059046521152126,36.53256949136688,480,50.0,1,0.6,7.055683657092206,2.8878963597310388,0.3932682318933603,-0.42007318845095143,1.9253102864990776,0.1400767536698113,-0.3525400174920651,7,258.9,7.322812276087958
AV1914,avellaneda,54.15629960401857,0.0013369958829139198,60.27178615838405,480,50.0,10,0.6,5.929963842763186,2.9063487799414545,0.38818285969716093,-0.41467055107221307,1.913031767832159,0.13663781964853294,-0.35107840605178353,7,100.9,7.322635250715684
AV3960,avellaneda,7.181292133599836,0.0012124709764418367,27.574212775826805,30,50.0,3,0.6,2.9336119040077984,3.451178102699496,0.397853149597302,-0.36059676823100745,1.5430893504020466,0.10705086681125613,-0.37161513998591544,7,24.7,7.316010799436516
AV3585,avellaneda,57.510543438103696,0.0009707014670148237,38.853742674344716,30,75.0,2,0.4,10.542591536195012,2.495163897824384,0.3488192913344701,-0.5084395251668502,2.1610620304504624,0.15591052085011325,-0.3697658549900916,7,153.6,7.311313973418627
AV3266,avellaneda,2.142630345548599,0.0026410662038227916,8.434705973500268,480,150.0,2,0.5,7.19323568471135,3.4158424707076613,0.6094486996897558,-0.6225010381514403,1.5573213787075462,0.1770683456458155,-0.47949909660392226,7,59.3,7.310942883486124
AV3024,avellaneda,40.16362546184809,0.0032659302600352093,60.39995133211096,30,50.0,3,0.4,8.28252561923868,2.8396333865651964,0.37822934457104573,-0.6217999172332384,1.9147173319503232,0.1359856824606468,-0.3596436233555505,7,65.7,7.302813052542724
AV0377,avellaneda,1.5077514959572058,0.0031601495902407544,8.364143886636949,60,150.0,10,0.4,3.814064559409545,2.8816517707261737,0.6089979910133789,-0.6943768193036157,1.8823829377264556,0.141176390794506,-0.3912686257650967,7,127.5,7.299385846912412
AV3637,avellaneda,1.366492959762208,0.0015983892739036883,20.029850578102167,60,75.0,10,0.5,2.0860675668746422,2.572668207050591,0.2607583602370541,-0.6179795879764606,2.069458128379347,0.09056667917905906,-0.3131468723103535,7,26.2,7.2915131418815875
AV3922,avellaneda,26.306828065928194,0.0012406207467667494,84.36023030687839,480,50.0,10,0.5,2.0616744683039494,3.457126710863631,0.41255010336297165,-0.38868888398043056,1.4887408851960564,0.10093519054207718,-0.39882073320422934,7,22.2,7.291216982848428
AV1528,avellaneda,1.5259877952693524,0.003163499800952312,13.037500204212627,120,50.0,5,0.6,11.632141219166591,3.247797814908572,0.31743437290348264,-0.4075539753837256,1.5905557608958756,0.11592638656579765,-0.4004902075841892,7,33.5,7.275334135345929
AV3708,avellaneda,23.28882049962568,0.0022240723384806325,21.380484379349614,240,200.0,10,0.4,4.728180619670085,2.6080547061991135,0.4240146992675782,-0.5366018634052125,2.0048649431986743,0.13855144907298927,-0.37150199486803104,7,50.3,7.273399632532895
AV2628,avellaneda,24.824899076512764,0.003292788846565707,74.79726669417092,60,50.0,1,0.5,5.1319801859474445,3.713117168546743,0.4496288048639162,-0.38501731349329926,1.252526204742375,0.0850114936774462,-0.39534316980618317,7,23.7,7.260652272003917
AV0453,avellaneda,1.2484660735847706,0.0022798571741607003,9.576789137872133,240,300.0,2,0.6,7.533394466546535,3.1361870246670924,1.0629884734394965,-1.1201963085490387,1.65558291192254,0.1997177103158738,-0.7951650044550479,7,41.8,7.254135934323238
AV1435,avellaneda,2.1581949927235304,0.0002539125283355867,17.31707209820202,30,50.0,5,0.6,11.46886785546413,3.1651446487255095,0.3825272432659458,-0.384250095860898,1.5949508099416934,0.0988869695757785,-0.3926012831528351,7,57.3,7.251626139668308
AV0850,avellaneda,0.5376252206289658,0.005695456595434257,10.258234582160352,60,200.0,10,0.6,11.233173115229148,1.2423603726980936,0.44243461068439693,-1.438245413261484,1.1071006635615679,0.21006853273959133,-0.809276308241806,8,37.4,7.239152314536792
AV2191,avellaneda,5.659580411605874,0.002344337669532191,14.075076068682302,30,100.0,1,0.5,11.493203009169411,3.8177487609524805,0.5014664803352044,-0.4273607753092801,1.1211425877601697,0.10400748448199555,-0.42768045233699015,7,20.7,7.2324985643961615
AV0782,avellaneda,9.77014827225874,0.00047027665654681176,26.602395457246047,240,150.0,10,0.6,8.878621307271905,2.4682898801406044,0.40518759564448914,-0.41408164186197605,1.991743218170318,0.14321591353369512,-0.43446568815721553,7,22.7,7.222160744012087
AV0294,avellaneda,54.5752325728217,0.0006877257326463727,36.94353372382045,30,75.0,1,0.5,11.67893840972228,2.2996752736272086,0.3184532703635031,-0.6812894045659778,2.085465726763088,0.15517818090965374,-0.3835793354520138,7,169.2,7.217761653477204
AV0762,avellaneda,6.559588767016283,0.0010719541503885985,20.702579083547807,30,150.0,5,0.5,4.661548808905487,3.0036872535926236,0.4650148666234945,-0.5126657432291358,1.6101054663226424,0.14760668478299704,-0.43393869088224163,7,24.5,7.211425849252682
AV2655,avellaneda,6.552949643289153,0.0003210218894490489,8.786108339181059,240,100.0,5,0.5,3.3424054148170494,2.613360712497134,0.4121353886453635,-0.45847478410418263,1.8462186869940518,0.15003024908808765,-0.3660097169609435,7,488.3,7.204848459805855
AV1785,avellaneda,5.838679413083859,0.0009719455263516003,25.40199243197766,30,100.0,10,0.4,7.57838068808841,3.0705376891041283,0.3772838945497969,-0.4891605999685453,1.5522296690868993,0.11541132326433942,-0.4185730620463619,7,24.2,7.203783179958709
AV0499,avellaneda,0.7906267582417844,0.0030902249188538723,14.340191044709794,240,75.0,10,0.5,4.768326461837891,2.4593136404671716,0.28090465323380887,-0.7735921077672537,1.9277270598476932,0.10872698798203236,-0.30278099498802474,7,41.1,7.195802568410896
AV3011,avellaneda,50.35998008443558,0.0031093961569442184,69.49208432345783,60,50.0,3,0.6,10.662229055526234,2.685098808532225,0.3649572389766509,-0.5602261438282039,1.7620282161912655,0.12947891686229196,-0.3699718216569454,7,72.4,7.186602343895304
AV1547,avellaneda,56.67819878931778,0.0015444201267002307,69.90756103614434,120,50.0,2,0.5,6.995084077875477,2.577703340257748,0.35811908777789,-0.44168219365225014,1.73919699186528,0.13306825983646922,-0.36877633768539453,7,97.9,7.144468528942495
AV2887,avellaneda,0.7287127596326433,0.002141225658198857,3.1682516337354913,30,75.0,1,0.4,2.1185576832650606,2.268479521321175,0.3547034043258245,-0.6256837050114518,1.9188804703410103,0.12984893930695943,-0.3413870960958411,7,272.6,7.133944757428614
AV1022,avellaneda,1.8561255842528612,0.00021264902735803246,7.4265010698554565,240,75.0,5,0.6,3.365813862301236,2.240712458644725,0.3776914633570432,-0.49115694509811875,1.8962362348306327,0.12955698133006627,-0.36416615688252935,7,576.0,7.114034632360656
AV1016,avellaneda,7.842185238070222,0.0002176009604182076,17.792640217287577,30,200.0,3,0.6,5.37790875770697,2.4773811660489584,0.3948178967763088,-0.4864876886907041,1.7324714104255405,0.13062423996959843,-0.333920890411664,7,44.5,7.113241170279049
AV1236,avellaneda,0.7308236027196227,0.004068347799156275,5.048817666287175,240,300.0,3,0.4,9.717955640629622,2.2967362354539604,1.060758938040106,-1.723070279899712,1.9174874696861397,0.2803019054393608,-1.4545736519925232,7,100.2,7.08703996531055
