alpha_id,strategy,n_grid,grid_step,tp_steps,recenter_bars,recenter_threshold,leverage,target_pct,is_sharpe_mean,is_pnl_pct_mean,is_max_dd_worst,oos_sharpe_mean,oos_pnl_pct_mean,oos_max_dd_worst,n_sym_profit_oos,avg_fills,score
GR2836,grid,8,0.008575948672912729,1,60,0.02425792010108036,2,0.5,1.5451462992085343,1.5293443846838035,-3.101757199166623,2.5858771746813662,0.5774507402927375,-1.7987292214947048,8,155.3,7.965460924302912
GR2366,grid,5,0.00949522615928041,1,10,0.06447858472847671,1,0.5,1.5826490400210538,1.0580876309669984,-1.9571202353301669,2.508273681455133,0.3571758026082116,-1.12885849789649,8,90.7,7.964360422995993
GR1183,grid,4,0.009383945281777046,2,30,0.0494109400464413,2,0.5,2.001113798568441,5.096778612548701,-7.334357166954779,2.4000904108623815,1.1556670912810187,-3.48032081940848,8,82.6,7.964008942596577
GR0997,grid,6,0.005623096885151345,1,30,0.035774969085737664,3,0.5,2.2445740015232003,5.489279563280755,-6.9145309617097155,2.535775263312659,1.5943956357972005,-6.3166286788355315,8,329.8,7.963024999081302
GR3172,grid,8,0.0061172636808480224,2,10,0.05119160207667872,2,0.5,1.9437575378220768,2.692465130570041,-3.2217970591536504,2.429860099724051,0.5586337494437739,-2.6469595535695407,8,137.0,7.962437432963776
GR2256,grid,4,0.007878225603944832,1,10,0.017272138252244773,1,0.5,1.634518272095751,1.1977151790664866,-2.4615086423771206,2.435395627039628,0.6580111251890683,-1.3160059771137094,8,124.5,7.9599640451848614
GR0170,grid,8,0.006791560451213256,1,30,0.042628413070902926,1,0.5,2.257570872201785,1.324390293935132,-1.7655588689175783,2.037646579975515,0.32384524832499306,-1.025836310252853,8,243.4,7.958569663900345
GR1012,grid,6,0.004113671596926924,2,60,0.050194035390372316,1,0.5,2.2424347580986703,2.8296321514474423,-3.8515732644883607,2.214453364891533,0.8013920146371565,-2.9230796840626865,8,372.5,7.957961021758002
GR1567,grid,8,0.01046896625089503,1,240,0.032016373273398,1,0.5,1.948290579304393,1.2693515364495886,-1.618174093423022,2.2652341921676564,0.39592228410467034,-1.3071690347809453,8,158.0,7.957086200908281
GR2636,grid,8,0.005673115462155616,1,30,0.03747724765662795,2,0.5,2.0367831026915564,2.5795655817932333,-4.271821243912564,2.3584011011035613,0.8796109371155962,-3.153696914203556,8,324.2,7.953462486421105
GR1238,grid,8,0.006974035366058519,1,240,0.0482532207142744,2,0.5,2.568254553174584,5.49990124028987,-6.1358434642629796,2.0092322096780584,1.120535113255468,-3.5279188047237944,8,406.8,7.952598541084511
GR0234,grid,8,0.010424200559512672,2,10,0.02757444522615716,2,0.5,2.034117640311379,1.606797608213317,-3.9479449703575122,2.190463766839769,0.4537573750794272,-1.33936459985689,8,47.8,7.951882701186251
GR2787,grid,5,0.009025996480546302,1,60,0.024087688530599824,1,0.5,1.860533560942859,1.379567593386897,-2.5254035211981134,2.377687091564226,0.3993474018634151,-1.8224394060483973,8,147.0,7.95072068727293
GR1608,grid,6,0.003672854615077677,1,480,0.05075048603686819,3,0.5,1.8628200609824705,10.074289021658839,-16.08685421080746,2.248980626336235,4.61921904662279,-6.49710057948414,8,916.9,7.950598789106823
GR3452,grid,8,0.005995828523733186,1,30,0.03087141956559078,1,0.5,1.7582152465045884,1.113585772112001,-1.807479348645011,2.374691227142717,0.404478894480364,-1.3026522396671862,8,279.2,7.950274803343997
GR0824,grid,5,0.006742235515390079,1,30,0.04250080901912527,1,0.5,2.1961388078667503,2.0907761095668578,-2.8253018283269196,2.1062218746845933,0.5288896225164863,-1.6451392382092127,8,244.5,7.950244301476859
GR2106,grid,8,0.0024527399075384183,1,60,0.038431260448742496,1,0.5,1.284914988234749,1.8351106939482051,-4.251801004732824,2.6840394896584368,0.7809470520112753,-1.76941584069722,8,1493.4,7.949603080535791
GR3819,grid,3,0.007214221390043876,1,120,0.07936909629285287,3,0.5,1.7909889509283183,7.867741181632288,-13.21119811285019,2.6204326534587494,2.7085846171377073,-6.4086586700496255,8,221.1,7.9486586285029714
GR3779,grid,2,0.007994541312686516,1,60,0.01095840479280438,3,0.5,1.1917418505994672,3.9150519045958574,-15.0861603541574,1.4906394195719328,1.7501949718460708,-7.001819151544514,9,98.2,7.948216742642225
GR3517,grid,4,0.003978943132136023,1,30,0.05575757408073268,2,0.5,2.1425424897555803,5.793493387211771,-9.109182344651817,2.626465929143984,1.8574053475881538,-7.085626177837294,8,550.0,7.948127272178283
GR2664,grid,5,0.005905032063665172,1,240,0.05042367741656939,3,0.5,2.3630518656404678,12.231140711701189,-11.350175875658469,2.4122723575293863,2.6901006671187315,-7.733515240502456,8,472.3,7.945635259519715
GR0266,grid,8,0.00613474920626654,2,10,0.04151895943990369,1,0.5,1.9194236833745884,1.2932598099090045,-1.6100925976560758,2.300608714156346,0.2502946323115939,-1.4471367094260494,8,133.8,7.944296394402096
GR0092,grid,4,0.005980218453457029,2,480,0.03304696765527547,1,0.5,2.2592365916877855,4.263607693822715,-6.129583418635884,2.3081657871447243,0.760921314436111,-3.8861595825002766,8,231.3,7.944149711926334
GR3160,grid,6,0.010009800297764073,2,480,0.04841511585784534,3,0.5,2.322389908862801,8.052880334021989,-9.69062819895893,2.43066327614644,2.6907739538369446,-7.717523632137089,8,133.7,7.942725945303469
GR2628,grid,4,0.0064395917047365275,1,240,0.025170149422784845,2,0.5,2.1739891536969465,7.081432298300227,-8.307351516915498,2.3679901183851397,1.9169618242719029,-5.510135545345747,8,354.2,7.940541112603405
GR0679,grid,8,0.0048719857667165285,1,60,0.050043731187511674,2,0.5,2.497072135959426,4.13311550814395,-5.178601996197594,1.9194839960094725,1.2963165270592216,-2.9430208611501074,8,542.6,7.940013509487823
GR3985,grid,5,0.010007633081402139,1,10,0.04826053951502647,2,0.5,1.5708952889781966,2.042127229148291,-3.9337221756629512,2.5497631504273732,0.6316210852660042,-2.2013922104065022,8,80.1,7.937108158582667
GR1341,grid,4,0.004239252537106783,1,60,0.05647934145572173,2,0.5,2.2250056201655726,6.161563942456125,-8.270792727883745,2.4945863097135126,1.612145111092128,-6.380085409662424,8,528.4,7.9362320097283785
GR1233,grid,6,0.0037271978805928684,1,120,0.03945813173547065,2,0.5,2.13567958723043,6.646591276755854,-7.696218390118046,2.4600318227462834,1.5408829951729333,-5.590140775545679,8,871.6,7.93558038948605
GR3606,grid,6,0.0064804821619336445,1,120,0.04390714748811068,3,0.5,2.4403202425272896,8.854352626472615,-8.864875114313907,2.3134026041517908,1.9224090059547962,-6.528780376340855,8,385.4,7.935193142522427
GR2683,grid,3,0.011117993920435769,1,480,0.07713957510315415,2,0.5,2.1293818517558987,8.042390487556025,-8.837700325982405,2.4178273777230648,2.440254412451739,-6.453185515861132,8,159.9,7.93486609754662
GR0723,grid,4,0.009361557092668267,1,10,0.05376466194791364,2,0.5,1.5171827674199296,2.6063829081872556,-4.763069050283994,2.6075041412537177,0.9466759910588316,-2.8405498003977665,8,92.3,7.933832785050993
GR3685,grid,5,0.006598260047458456,1,60,0.07208417950136463,3,0.5,2.38995285729877,7.023436067876093,-9.536803134540332,2.4911440711307486,1.9903226142897474,-7.730862918470666,8,293.5,7.933374723233409
GR1578,grid,4,0.005872868485358446,2,60,0.05346208558656917,2,0.5,2.3944132392499107,5.967568544193355,-7.505965825074763,2.4811242563408102,1.675341681285143,-7.263330790580658,8,186.9,7.933057374196309
GR1322,grid,6,0.00794676326082587,1,480,0.0725564092685649,2,0.5,1.9610706610052202,6.1400280378261325,-8.00095662051639,2.4568350754453916,2.122696069258971,-5.522459232579094,8,337.0,7.932365113837965
GR2157,grid,5,0.006104863516284529,1,240,0.04953474438004803,3,0.5,2.2792153661585437,11.508064565928327,-13.32714833168072,2.4979782308457197,2.513629321941018,-7.954117387321567,8,443.1,7.931698116244125
GR0253,grid,6,0.0043374017114847325,1,60,0.044791127087678906,2,0.5,2.4320892761851836,5.313167809225178,-7.159542516887759,1.9567584568814909,1.552299396957218,-3.385307964683125,8,614.0,7.931233562327816
GR2908,grid,3,0.006279556810163136,2,10,0.035553503088571844,2,0.5,1.8760984229493005,5.6867601100810425,-8.756091927411198,2.771112839031101,1.4577118944806662,-6.632674918292068,8,116.3,7.928486760909714
GR0074,grid,5,0.008830778680907748,1,10,0.040575595063962244,2,0.5,1.6718321944779242,2.3279470096559836,-3.726831775749215,2.403838293578347,0.8361165923415049,-2.0393044633753927,8,102.5,7.9278079500384315
GR3446,grid,6,0.002857145769049142,1,60,0.04114975644187249,3,0.5,1.939924222573855,7.924289949562453,-13.13312217028326,2.427045801837533,2.498322722692717,-5.782058369479964,8,1122.7,7.927090193245666
GR0632,grid,5,0.006129447623639925,1,480,0.0311779889434285,2,0.5,2.0246600868407674,6.604037778915229,-8.165451784119723,2.445831470992025,2.3514580786391472,-6.151857193718134,8,443.6,7.9270274026666865
GR0188,grid,8,0.0025569980598022894,1,120,0.06514943508852686,1,0.5,1.4605374536410598,2.259095034750298,-4.0438359325619055,2.5483753133063294,0.8341608600034087,-2.1040776364339946,8,1516.2,7.9254183376944
GR0922,grid,4,0.007302534100894008,1,60,0.06766261352850893,1,0.5,2.01041033647351,2.2596790803913533,-3.524469594803904,2.291202862064668,0.8124724329078707,-2.901753960081205,8,226.9,7.925056945898912
GR2090,grid,5,0.0066911297302210074,1,240,0.05498630222797796,3,0.5,2.6037727098136814,11.512970525238767,-12.229792864045594,2.158732035126131,2.5338080184188767,-7.179255760529904,8,392.0,7.92451052459258
GR2702,grid,4,0.006674635381235867,1,30,0.04824579771059073,2,0.5,2.2057024389552695,5.148184036984835,-7.0646518150976405,2.2124478932316802,1.4339301176840435,-4.125873134811627,8,244.4,7.9244743049668624
GR1655,grid,6,0.007316213196298268,1,240,0.054825592754450495,2,0.5,2.663718747375034,6.844762059647811,-7.240560276087635,1.8987994765263145,1.382141663683997,-4.00725249122941,8,360.8,7.923711572270307
GR2735,grid,3,0.008992709554612989,2,120,0.030196572799258026,1,0.5,2.248977535153137,3.0967933324629024,-4.10584623557721,2.418885360946095,0.7390333606932582,-5.00296767631784,8,98.3,7.922136281248075
GR0736,grid,4,0.007962932713114943,2,60,0.06004537019593953,1,0.5,2.034523304499137,2.637005272752205,-3.4579791953632415,2.2149685475193115,0.7283957957733274,-2.387435238256512,8,120.0,7.922118387099907
GR2552,grid,8,0.011929368830089002,1,30,0.023974740824292018,1,0.5,1.962950095466713,0.7087780076201743,-1.2016151681046723,2.091942403642639,0.2401980217652417,-0.45604070307244915,8,76.2,7.922112509836074
GR0709,grid,8,0.009651317498335709,1,240,0.04267088040201134,3,0.5,2.38575245866641,5.5434703216802195,-5.4187530102238455,2.2412605617060573,1.37585005357035,-5.207160293904744,8,216.9,7.921931377018993
GR3894,grid,4,0.010277223020181062,1,120,0.04529789577702548,3,0.5,2.28943039662144,8.68113696549182,-10.807013322969032,2.1875010925353946,2.03327353211373,-5.209218879728141,8,160.9,7.92131336041277
GR2536,grid,5,0.009951928421322165,2,60,0.06436879846585015,3,0.5,2.232112353413052,5.944829780488202,-8.214793603069449,2.0476844458432173,1.729595487335266,-3.503823157132065,8,84.7,7.919229956212262
GR2564,grid,6,0.006546622899707018,1,240,0.04116225531213445,2,0.5,2.312483843580629,6.971026474353866,-6.993303820448546,2.1202613365971468,1.7909862855721328,-4.561493208728425,8,449.4,7.917452064864969
GR3213,grid,4,0.004948248988818989,1,30,0.019889962179609703,1,0.5,1.9642448782612363,2.2769350489478857,-3.490043002626371,2.2370072041924614,0.7255904359234355,-2.346317116879636,8,379.7,7.913194913226075
GR0327,grid,6,0.0060265303308442006,1,10,0.03544579395992826,1,0.5,2.1855146090445188,1.4453871870402855,-1.8853013597528296,2.055703509250266,0.2906656819481104,-1.5686108715355294,8,221.0,7.909857564139693
GR3915,grid,5,0.0095263207125895,1,10,0.06119186208285353,2,0.5,1.5561128048067172,2.0761358210786236,-3.908426627083427,2.4911119824820056,0.6949591385288385,-2.254293880701898,8,89.3,7.9081733317991105
GR0944,grid,2,0.008237706388058676,1,60,0.0570418420070401,1,0.5,2.150381176425631,3.239511121249148,-4.469589926965455,2.194516843596956,0.910654467246046,-3.2900914403693062,8,140.3,7.908093803503845
GR1327,grid,6,0.010953207925534019,1,240,0.04808131628592305,1,0.5,2.0974790418785303,1.9506062172706495,-2.522202490993077,2.0824894167305716,0.5568069494571464,-1.730948055956851,8,162.4,7.907051622691478
GR3777,grid,4,0.0052882150354323166,1,30,0.05360743880623464,3,0.5,2.45291694459331,9.199524592888833,-11.569107206657918,2.7285671539932546,1.992079124064896,-10.293539448907921,8,364.2,7.905484265665674
GR2717,grid,8,0.007761539568016172,2,240,0.029347951668493057,3,0.5,2.0440044772508714,4.564161494800013,-9.828992297922815,2.3566849142974187,1.2325106057500197,-4.4914205541046615,8,144.5,7.902825169822822
GR2978,grid,8,0.00971442019861753,1,120,0.02650751859742706,3,0.5,2.093494527664597,3.3955658594484435,-4.510122829899337,2.154325639373658,0.7191162710176559,-2.537855163510085,8,152.7,7.902752887888332
GR3706,grid,4,0.0036777741389270066,2,480,0.036132412930811694,1,0.5,2.703903946710595,5.1810619344342275,-5.169142982705925,1.900757775121964,0.6147640343900985,-3.5627003640246584,8,413.2,7.90193128372779
GR0659,grid,4,0.008469558236523745,1,120,0.02738349456961875,1,0.5,2.2939769174931723,2.4884464137604576,-4.253785291714703,2.008559884556516,0.6065635374272442,-2.312661738696388,8,201.3,7.9018104019707796
GR0763,grid,8,0.005611350796954855,2,30,0.05918941105327958,3,0.5,2.559938184348821,6.23137705806075,-7.7007619586810145,2.0134561532799156,1.3016077522801845,-4.637378179311891,8,220.6,7.89992265370431
GR2893,grid,6,0.0038352912380571,1,60,0.07707066470780212,3,0.5,2.1999973018042787,7.7282326568048605,-10.162339926798941,2.6132377789692627,2.33773428301236,-8.727176178128977,8,736.1,7.8993443630307025
GR1463,grid,3,0.00700178088876575,1,60,0.07741814778923227,1,0.5,2.0899696597337782,2.7125566887749897,-3.827461905182736,2.279757357813121,0.9224576457646837,-3.8238793654683105,8,217.8,7.897245558669114
GR2826,grid,8,0.00797213533171045,2,120,0.03751256555236499,2,0.5,2.3721863930885045,3.7746121696771993,-4.006052321676052,2.0114061117791744,0.8731501198051502,-3.1895212441339575,8,151.2,7.895269403163555
GR1778,grid,5,0.007947064251231702,1,30,0.05272301486422706,2,0.5,2.6047647830525937,4.501481532466167,-4.385888722922063,1.9425728118126098,0.7072064313338761,-3.6416970401579603,8,188.4,7.893661892328685
GR0330,grid,8,0.008800078216722258,1,10,0.01909517935628994,1,0.5,1.3163269952653496,0.4760833140821287,-1.1086796469722504,2.4691161786208093,0.33145791834075133,-0.6488438529085397,8,97.0,7.893586381251717
GR3535,grid,4,0.004976826109059088,1,30,0.030965160081912774,2,0.5,1.7067409329802417,4.518289323246181,-6.935669641128643,2.6767537066383094,1.6944766305560972,-6.0222535951072675,8,364.3,7.890784362619364
GR3035,grid,5,0.005056261499928651,2,60,0.07734605222634841,2,0.5,2.4158844827688446,5.65698938269459,-6.6702120382268175,2.2252797770390074,1.3454032568578662,-5.743691300164646,8,256.7,7.889152027036957
GR0682,grid,8,0.004213995937040262,1,240,0.042338931171799564,3,0.5,2.4382636134838043,10.405792880225114,-10.691406961272696,2.1708647608912637,2.606043892496549,-7.130599304292209,8,923.3,7.889015779588401
GR3126,grid,3,0.007041594533826716,1,60,0.04344465240882442,2,0.5,2.188418583071411,5.694128496678097,-7.641465951788595,2.1193601054724795,1.468441734347447,-3.9935938779413664,8,215.0,7.888097328455353
GR0451,grid,6,0.0031766286364006326,2,120,0.06392695708361076,1,0.5,1.8793183038086343,2.7289950730128014,-4.407550361176764,2.2927237918556025,0.6847483214558888,-2.756359376736782,8,543.5,7.884919500589875
GR2214,grid,8,0.0019730853555066817,2,240,0.06348112900792857,2,0.5,2.315909599673774,8.379450228643647,-10.083156638255659,2.425104661842215,1.6526944954639258,-7.224513602720727,8,1369.9,7.884814721205
GR0256,grid,4,0.0055091440929366355,1,30,0.04054128730492415,3,0.5,2.2821075958820254,8.449189371746098,-10.849367397918758,2.5825836479035438,2.691050758426049,-9.621212387180785,8,340.9,7.8848062377644395
GR2003,grid,2,0.01149057172410943,1,30,0.02802796693110122,3,0.5,1.6884917974155038,7.300794393765114,-13.512208977508235,2.480617757486465,2.7353858575298164,-5.997400673837074,8,77.1,7.881812358265722
GR1564,grid,8,0.005691213549535188,2,240,0.026245848609050458,3,0.5,2.0588617368536535,5.800610957743652,-9.82350656182437,2.336575260289599,1.2834894336217184,-4.833218587603369,8,250.8,7.881803427619952
GR3385,grid,6,0.00422969150202757,1,30,0.026241818864044947,3,0.5,1.7130327688823648,5.745526957587894,-10.482547007047414,2.460473503197481,1.950817515481369,-4.93499213875064,8,528.8,7.881088780017047
GR1354,grid,5,0.011709531667954916,2,10,0.017315561802888714,2,0.5,2.0187805962805965,1.7391863563015992,-4.27142176017318,2.0388155217432624,0.5729439311536626,-1.4647474491153116,8,33.8,7.881051831214021
GR0221,grid,8,0.0036719583691305195,2,480,0.07376859116378402,3,0.5,1.8711655352973928,10.979475395914159,-14.28770348426002,2.489367699278677,3.4793019383905213,-7.981492364295463,8,657.2,7.881019738478137
GR1312,grid,6,0.003992350405148089,1,60,0.059723122929798374,2,0.5,2.1872493343937385,5.3220205862277385,-8.128859571071771,2.2405312973243388,1.3569279271756278,-4.8749572098713365,8,692.7,7.880470685695845
GR1328,grid,3,0.011770690828501877,2,480,0.05837621767867935,2,0.5,2.2363909176065784,7.3491974420182355,-9.980320979853241,2.1849351354783826,2.060398650558673,-5.664030647679429,8,80.9,7.879128139431174
GR0184,grid,5,0.0068901697240035175,1,30,0.03229860740924893,3,0.5,2.033516262881549,5.290444820222902,-8.434046987085495,2.3265882198214296,1.5419430430784324,-5.043568713691821,8,219.9,7.877760898408873
GR0673,grid,4,0.009882029238932687,1,240,0.04596509763424309,3,0.5,2.1088977303315564,9.830814143654646,-12.36101714076336,2.672141566151927,3.146569942072092,-10.155568493137217,8,203.3,7.877524509645368
GR0120,grid,5,0.0033015779948531326,1,120,0.036368980825855386,2,0.5,1.816630543749659,6.454819299051719,-8.747659625693306,2.5799096364066783,1.7990713814459358,-6.240791819501338,8,933.9,7.875426700853497
GR0026,grid,8,0.0045330251127740214,1,120,0.028326071546330316,3,0.5,2.547731171918351,7.353623925339352,-8.601575458023163,1.9036829852729305,1.5222945822150231,-4.500294700140639,8,679.0,7.872742579517087
GR2650,grid,6,0.011973569658538874,2,10,0.02031791816677179,3,0.5,1.6219480505048907,2.2450378731656477,-4.731386752521648,2.3328287100106464,0.8469497903491066,-2.198524325884682,8,34.3,7.872201858331106
GR0374,grid,6,0.004130633877436033,2,240,0.05788287975372545,3,0.5,2.5497193609660256,12.740463256510905,-13.2915617441205,2.272888529875387,2.7712121404211487,-9.002076494966241,8,468.6,7.86928802826945
GR3384,grid,5,0.0034536034609526913,2,60,0.07566465926953335,1,0.5,2.0562871936873597,2.5515465985453774,-4.216742798834202,2.1235578467054994,0.633179601496362,-2.6087598695455383,8,405.9,7.866615965070659
GR3410,grid,5,0.008404968813315141,1,30,0.03230390541534171,1,0.5,2.285214500788383,1.8144190282277979,-2.0866804505814978,1.8600297990195997,0.42372291084171776,-1.5138401275624527,8,163.4,7.865645185008925
GR3763,grid,8,0.003539164978206148,1,60,0.030814084326113572,1,0.5,1.7103543409621047,1.8446901684217756,-3.7184309149722683,2.312427786784043,0.7021046998235196,-2.502617639143882,8,867.8,7.859710123978701
GR2900,grid,5,0.00394443088888604,1,120,0.038798991086209635,2,0.5,2.0476243271555923,6.713386847246935,-8.020807696121409,2.3127623619477404,1.5142971949641926,-5.289097836076126,8,734.6,7.858828266455729
GR1748,grid,4,0.007075416687180934,1,60,0.07924283223911373,2,0.5,2.1117748412795097,4.848153779457203,-7.053617253701868,2.306531859588592,1.6361546161176956,-5.730962491451865,8,242.4,7.8585064090010235
GR0943,grid,6,0.004658247932601191,1,60,0.023894051665254958,2,0.5,1.4644774871925599,3.068456125196379,-6.0141451343274275,2.689038534001413,1.5228961488764543,-5.240037000999528,8,483.1,7.856840058308549
GR3249,grid,3,0.010480427540277549,1,480,0.059881413528547776,3,0.5,2.210467450499814,12.520703405867854,-13.154447135292429,2.45160976423045,3.5677607023910682,-9.925208611655272,8,174.6,7.856272968545617
GR1957,grid,6,0.002620984785959737,1,120,0.05554122915332142,2,0.5,1.2656772628918618,4.350082185937193,-10.271215378984852,2.683030291186431,1.930614999601452,-4.775956684501852,8,1242.8,7.854958608799458
GR3123,grid,8,0.009962828584460673,1,10,0.06456398035234741,2,0.5,1.44983300083929,1.2079006835984512,-2.463473965543253,2.3762192032852236,0.4001362090906205,-1.3789437649485263,8,81.7,7.853522812560476
GR1100,grid,3,0.008919761493713005,1,10,0.01634412477578744,1,0.5,1.1968282692318166,1.3564329307150893,-3.2322229916607466,2.4957324201273847,0.7525250662104591,-1.5246870279277027,8,92.4,7.850848853448044
GR3421,grid,6,0.0040003954869157815,1,60,0.045545387490433534,2,0.5,2.0921766177492427,5.149384147242026,-8.125802608647192,2.2578625791269777,1.44970367563686,-5.151504098101195,8,686.5,7.85057719409679
GR0279,grid,6,0.005343052756816402,1,10,0.020641512075123332,1,0.5,1.6444235775056555,1.0637058154075185,-2.552977416728281,2.2972651115969884,0.4424233855320635,-1.9061554705124581,8,261.8,7.848120916082159
GR2698,grid,6,0.0026789611074624973,1,30,0.04085441323049897,2,0.5,1.7041148755399493,4.584832465154495,-8.855048447396875,2.4935408727156423,1.4847706168704808,-5.092979193669617,8,1113.6,7.846530753113485
GR0020,grid,4,0.006205521597235966,1,480,0.04429916263612397,1,0.5,2.283723439577417,4.4937520004993,-4.965594954443622,1.7868268293305527,1.257297682409886,-2.44685435982914,8,422.3,7.8429616580750166
GR1904,grid,6,0.006538515460359218,2,10,0.042146675122091956,1,0.5,1.7611337147192276,1.6164512298654703,-2.148136596470049,2.2462097344932745,0.27990265823086335,-1.989855252772104,8,116.9,7.842135392429885
GR2496,grid,2,0.005924134728151137,1,30,0.07638007726964571,2,0.5,1.3345651580422129,4.303822804220822,-10.106909396751252,2.583474965433113,2.637815184226449,-5.604510653921533,8,198.0,7.837687857360389
GR1374,grid,3,0.006191550033103195,1,120,0.07947151013207253,3,0.5,1.9070771921851992,8.896677759980074,-13.357834460375742,2.57495065441202,2.50544943310421,-8.257732165363395,8,280.1,7.835822976867502
GR1648,grid,4,0.00722892636207679,1,60,0.0413613946220041,3,0.5,2.1917755706295567,7.580965308242969,-10.467987883938532,2.094823402071241,2.1432069632809014,-5.615095958771653,8,236.0,7.8347540016571
GR1197,grid,4,0.007397646762255764,1,120,0.06111605358751649,2,0.5,1.9584418935301247,5.5071787258804275,-7.18116753697479,2.2669129992889556,1.6029155580585008,-5.050333739054877,8,254.9,7.832856638040455
GR2228,grid,3,0.005753689908709176,1,10,0.03481825293946504,2,0.5,1.7759004780927587,4.595302699035976,-7.36047491311112,2.548071022971827,1.5223918739340188,-6.162397342982313,8,222.5,7.831449613100932
GR3057,grid,8,0.0025011053761845843,1,120,0.07894874634186985,1,0.5,1.2930218625493384,1.998423285305633,-4.073062031670142,2.463842291950952,0.860408988415973,-2.2639500870573284,8,1527.6,7.829631303992568
GR1016,grid,8,0.004543059256302178,1,30,0.01617993451275321,2,0.5,1.287058570834347,1.8129047223837262,-4.338164856312778,2.571005772610822,0.8333759484863185,-3.013330173858394,8,400.2,7.828940434372576
GR2099,grid,2,0.011099868643784533,2,240,0.07182688007192602,1,0.5,1.5087138109153004,2.496949379473046,-5.090912213220945,2.342055757690845,0.7958159751138211,-2.362894947444966,8,53.2,7.828430815397878
GR0961,grid,6,0.002363648673654371,2,30,0.046372594367086045,1,0.5,2.079082438857585,2.751074453773819,-4.378467111158552,2.0424924959829376,0.5192855662128514,-2.6090193004231153,8,741.8,7.827848042121238
GR2663,grid,3,0.0119983349860962,1,60,0.06953650562726948,3,0.5,2.4151723560483935,7.887215749241184,-9.862447687661625,1.893926292349,2.282531163573213,-5.551036022459303,8,101.3,7.826358870109867
GR1056,grid,8,0.004254787906307485,2,60,0.07817740932146311,3,0.5,2.485646160259237,7.623380630172258,-9.466292156607432,1.9991325053714817,2.1377263185443063,-6.5881776990487735,8,404.1,7.821030919035556
GR2471,grid,4,0.006542761399149961,1,30,0.035993559207080986,2,0.5,1.696867498490094,3.6902635344172325,-6.961837610656603,2.278291236966924,1.5077519137230082,-3.9051877497070016,8,226.7,7.820600194297565
GR1615,grid,8,0.004731301329622012,1,240,0.010997286766761245,1,0.5,1.4253420913095278,0.8633761260430093,-1.561404919799843,2.2915561824632533,0.2864992220798194,-1.020148897398467,8,343.5,7.820513913423801
GR0544,grid,8,0.0037573529455951194,1,60,0.06832285684856093,3,0.5,2.0748119669823053,6.0588063723218895,-8.919192793467483,2.233028734789664,2.009478252542316,-6.175200033661659,8,804.2,7.817552778933726
GR1284,grid,8,0.0033114993176533852,1,60,0.04023531352437477,2,0.5,1.9553564612222192,4.469898778407267,-7.127867004224718,1.9810349947542896,1.6265683598691265,-3.1966588333976143,8,1008.1,7.81639862479177
GR0518,grid,5,0.008650045609555318,1,30,0.021355662318679827,1,0.5,2.3706034561493334,1.526274549439075,-2.3256129995507218,1.7542286723618787,0.237109431794459,-1.7267733570026211,8,137.7,7.815946292531045
GR3663,grid,4,0.00769698977404312,1,240,0.054401279598286195,3,0.5,2.737411672091768,12.999352261625791,-12.420019592200497,1.8457808714297688,2.6360257702191667,-7.447429289900337,8,296.0,7.8158611979944395
GR0134,grid,4,0.004558324818707502,1,120,0.03463877949565206,2,0.5,1.9860559728520513,6.436202546298304,-7.804486914373629,2.3162121665923485,1.732242410280762,-6.022960919145989,8,520.1,7.815314004495875
GR2452,grid,6,0.004076627527724365,1,60,0.07783423080772577,3,0.5,1.976807886709429,7.102576702684469,-11.966537732917677,2.4636670372329035,2.3510580032747983,-7.922090605827398,8,657.4,7.814451736679976
GR3002,grid,4,0.009370937010636356,1,240,0.026552883782077888,1,0.5,2.0188259716138566,2.4999115943062487,-4.660653715027693,2.034233622570161,0.513786369946707,-2.6411276197623557,8,179.9,7.803688174050725
GR1914,grid,8,0.0042255777016370006,2,480,0.014592301175806281,3,0.5,1.7457399535634104,4.517269695155663,-5.902522657657245,2.4265366656676908,0.8382424362806251,-4.652677917683413,8,291.0,7.80356220546093
GR2492,grid,5,0.0034075661128438895,1,60,0.06635967040761609,2,0.5,1.526979993003798,4.223325698132822,-8.25322714437778,2.433181654174605,1.767843029662075,-4.896978643630064,8,750.1,7.800634466034875
GR2499,grid,8,0.003117395817261436,1,30,0.03859021312574108,2,0.5,1.857429062374131,3.743313745052254,-6.833718875529557,2.224642493214681,1.1888371332276675,-4.219495005358331,8,955.9,7.800255110995559
GR0365,grid,8,0.007934836686829568,1,60,0.01187876245182256,2,0.5,1.4705374467880261,1.0583359725165264,-2.329129080046623,2.210143235857269,0.46360454736304746,-1.2304220292888202,8,120.2,7.7989887322038935
GR2723,grid,5,0.0034878329598173616,2,60,0.03549695295755963,1,0.5,1.9621365497277155,2.5382633938921897,-4.2545704353474685,2.0802216033360015,0.497004219633569,-2.7605063341574168,8,398.6,7.798870643940756
GR0040,grid,5,0.009144227089334486,1,10,0.01897228102541721,1,0.5,1.2276333016130594,0.7019998830167407,-1.778290793179167,2.3456632850013768,0.4792934155169569,-1.0563534613700905,8,88.6,7.798800734293689
GR0688,grid,3,0.006812514706213249,1,120,0.06083243336642709,1,0.5,1.6599746804992748,2.702941916009579,-4.4848879596793445,2.287246344379045,0.7604604919104185,-3.1553553378186736,8,243.9,7.798768778204066
